Country Code,Series Name,Year,Country Name,Value
NPL,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2022.0,Nepal,5102.179
NPL,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2023.0,Nepal,5399.641
NPL,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2024.0,Nepal,5744.948
NPL,Mineral rents (% of GDP),1991.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1992.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1993.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1994.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1995.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1996.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1997.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1998.0,Nepal,0.0
NPL,Mineral rents (% of GDP),1999.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2000.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2001.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2002.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2003.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2004.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2005.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2006.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2007.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2008.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2009.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2010.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2011.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2012.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2013.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2014.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2015.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2016.0,Nepal,0.000142211930544
NPL,Mineral rents (% of GDP),2017.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2018.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2019.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2020.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2021.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2022.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2023.0,Nepal,0.0
NPL,Mineral rents (% of GDP),2024.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1991.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1992.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1993.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1994.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1995.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1996.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1997.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1998.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),1999.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2000.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2001.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2002.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2003.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2004.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2005.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2006.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2007.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2008.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2009.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2010.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2011.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2012.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2013.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2014.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2015.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2016.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2017.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2018.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2019.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2020.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2021.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2022.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2023.0,Nepal,0.0
NPL,Natural gas rents (% of GDP),2024.0,Nepal,0.0
NPL,Oil rents (% of GDP),1991.0,Nepal,0.0
NPL,Oil rents (% of GDP),1992.0,Nepal,0.0
NPL,Oil rents (% of GDP),1993.0,Nepal,0.0
NPL,Oil rents (% of GDP),1994.0,Nepal,0.0
NPL,Oil rents (% of GDP),1995.0,Nepal,0.0
NPL,Oil rents (% of GDP),1996.0,Nepal,0.0
NPL,Oil rents (% of GDP),1997.0,Nepal,0.0
NPL,Oil rents (% of GDP),1998.0,Nepal,0.0
NPL,Oil rents (% of GDP),1999.0,Nepal,0.0
NPL,Oil rents (% of GDP),2000.0,Nepal,0.0
NPL,Oil rents (% of GDP),2001.0,Nepal,0.0
NPL,Oil rents (% of GDP),2002.0,Nepal,0.0
NPL,Oil rents (% of GDP),2003.0,Nepal,0.0
NPL,Oil rents (% of GDP),2004.0,Nepal,0.0
NPL,Oil rents (% of GDP),2005.0,Nepal,0.0
NPL,Oil rents (% of GDP),2006.0,Nepal,0.0
NPL,Oil rents (% of GDP),2007.0,Nepal,0.0
NPL,Oil rents (% of GDP),2008.0,Nepal,0.0
NPL,Oil rents (% of GDP),2009.0,Nepal,0.0
NPL,Oil rents (% of GDP),2010.0,Nepal,0.0
NPL,Oil rents (% of GDP),2011.0,Nepal,0.0
NPL,Oil rents (% of GDP),2012.0,Nepal,0.0
NPL,Oil rents (% of GDP),2013.0,Nepal,0.0
NPL,Oil rents (% of GDP),2014.0,Nepal,0.0
NPL,Oil rents (% of GDP),2015.0,Nepal,0.0
NPL,Oil rents (% of GDP),2016.0,Nepal,0.0
NPL,Oil rents (% of GDP),2017.0,Nepal,0.0
NPL,Oil rents (% of GDP),2018.0,Nepal,0.0
NPL,Oil rents (% of GDP),2019.0,Nepal,0.0
NPL,Oil rents (% of GDP),2020.0,Nepal,0.0
NPL,Oil rents (% of GDP),2021.0,Nepal,0.0
NPL,Oil rents (% of GDP),2022.0,Nepal,0.0
NPL,Oil rents (% of GDP),2023.0,Nepal,0.0
NPL,Oil rents (% of GDP),2024.0,Nepal,0.0
NPL,"Population, total",1991.0,Nepal,20036500.0
NPL,"Population, total",1992.0,Nepal,20609707.0
NPL,"Population, total",1993.0,Nepal,21180159.0
NPL,"Population, total",1994.0,Nepal,21717479.0
NPL,"Population, total",1995.0,Nepal,22245439.0
NPL,"Population, total",1996.0,Nepal,22741862.0
NPL,"Population, total",1997.0,Nepal,23219463.0
NPL,"Population, total",1998.0,Nepal,23680357.0
NPL,"Population, total",1999.0,Nepal,24125199.0
NPL,"Population, total",2000.0,Nepal,24546509.0
NPL,"Population, total",2001.0,Nepal,24946748.0
NPL,"Population, total",2002.0,Nepal,25328981.0
NPL,"Population, total",2003.0,Nepal,25688758.0
NPL,"Population, total",2004.0,Nepal,26016656.0
NPL,"Population, total",2005.0,Nepal,26309458.0
NPL,"Population, total",2006.0,Nepal,26565425.0
NPL,"Population, total",2007.0,Nepal,26788492.0
NPL,"Population, total",2008.0,Nepal,26990037.0
NPL,"Population, total",2009.0,Nepal,27173035.0
NPL,"Population, total",2010.0,Nepal,27341952.0
NPL,"Population, total",2011.0,Nepal,27464494.0
NPL,"Population, total",2012.0,Nepal,27534915.0
NPL,"Population, total",2013.0,Nepal,27589996.0
NPL,"Population, total",2014.0,Nepal,27672370.0
NPL,"Population, total",2015.0,Nepal,27823629.0
NPL,"Population, total",2016.0,Nepal,27955462.0
NPL,"Population, total",2017.0,Nepal,28011258.0
NPL,"Population, total",2018.0,Nepal,28079689.0
NPL,"Population, total",2019.0,Nepal,28414064.0
NPL,"Population, total",2020.0,Nepal,28966574.0
NPL,"Population, total",2021.0,Nepal,29475010.0
NPL,"Population, total",2022.0,Nepal,29715436.0
NPL,"Population, total",2023.0,Nepal,29694614.0
NPL,"Population, total",2024.0,Nepal,29651054.0
NPL,"Revenue, General government, Percent of GDP",1991.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1992.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1993.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1994.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1995.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1996.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1997.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1998.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",1999.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",2000.0,Nepal,9.951
NPL,"Revenue, General government, Percent of GDP",2001.0,Nepal,10.549
NPL,"Revenue, General government, Percent of GDP",2002.0,Nepal,10.528
NPL,"Revenue, General government, Percent of GDP",2003.0,Nepal,11.619
NPL,"Revenue, General government, Percent of GDP",2004.0,Nepal,11.655
NPL,"Revenue, General government, Percent of GDP",2005.0,Nepal,12.294
NPL,"Revenue, General government, Percent of GDP",2006.0,Nepal,11.405
NPL,"Revenue, General government, Percent of GDP",2007.0,Nepal,12.433
NPL,"Revenue, General government, Percent of GDP",2008.0,Nepal,13.1
NPL,"Revenue, General government, Percent of GDP",2009.0,Nepal,14.743
NPL,"Revenue, General government, Percent of GDP",2010.0,Nepal,15.782
NPL,"Revenue, General government, Percent of GDP",2011.0,Nepal,15.629
NPL,"Revenue, General government, Percent of GDP",2012.0,Nepal,15.59
NPL,"Revenue, General government, Percent of GDP",2013.0,Nepal,17.069
NPL,"Revenue, General government, Percent of GDP",2014.0,Nepal,17.941
NPL,"Revenue, General government, Percent of GDP",2015.0,Nepal,18.13
NPL,"Revenue, General government, Percent of GDP",2016.0,Nepal,20.159
NPL,"Revenue, General government, Percent of GDP",2017.0,Nepal,20.946
NPL,"Revenue, General government, Percent of GDP",2018.0,Nepal,22.166
NPL,"Revenue, General government, Percent of GDP",2019.0,Nepal,22.869
NPL,"Revenue, General government, Percent of GDP",2020.0,Nepal,21.023
NPL,"Revenue, General government, Percent of GDP",2021.0,Nepal,23.269
NPL,"Revenue, General government, Percent of GDP",2022.0,Nepal,22.934
NPL,"Revenue, General government, Percent of GDP",2023.0,Nepal,19.267
NPL,"Revenue, General government, Percent of GDP",2024.0,Nepal,19.375
NPL,Total natural resources rents (% of GDP),1991.0,Nepal,1.59616125428007
NPL,Total natural resources rents (% of GDP),1992.0,Nepal,1.88735566715405
NPL,Total natural resources rents (% of GDP),1993.0,Nepal,1.52347999741038
NPL,Total natural resources rents (% of GDP),1994.0,Nepal,1.20002714830637
NPL,Total natural resources rents (% of GDP),1995.0,Nepal,1.38881148767725
NPL,Total natural resources rents (% of GDP),1996.0,Nepal,1.32624921845998
NPL,Total natural resources rents (% of GDP),1997.0,Nepal,1.09066742372569
NPL,Total natural resources rents (% of GDP),1998.0,Nepal,1.271680096251
NPL,Total natural resources rents (% of GDP),1999.0,Nepal,1.39481846911413
NPL,Total natural resources rents (% of GDP),2000.0,Nepal,1.16705846127349
NPL,Total natural resources rents (% of GDP),2001.0,Nepal,1.06064751974629
NPL,Total natural resources rents (% of GDP),2002.0,Nepal,1.14182037541713
NPL,Total natural resources rents (% of GDP),2003.0,Nepal,1.21007972058267
NPL,Total natural resources rents (% of GDP),2004.0,Nepal,0.901715057589508
NPL,Total natural resources rents (% of GDP),2005.0,Nepal,0.805920859332569
NPL,Total natural resources rents (% of GDP),2006.0,Nepal,1.08186046810072
NPL,Total natural resources rents (% of GDP),2007.0,Nepal,1.35696196558179
NPL,Total natural resources rents (% of GDP),2008.0,Nepal,1.07437107737277
NPL,Total natural resources rents (% of GDP),2009.0,Nepal,1.00484448505294
NPL,Total natural resources rents (% of GDP),2010.0,Nepal,1.47229700729972
NPL,Total natural resources rents (% of GDP),2011.0,Nepal,1.11680132754903
NPL,Total natural resources rents (% of GDP),2012.0,Nepal,0.967618550144898
NPL,Total natural resources rents (% of GDP),2013.0,Nepal,0.844770803744654
NPL,Total natural resources rents (% of GDP),2014.0,Nepal,0.860719085973924
NPL,Total natural resources rents (% of GDP),2015.0,Nepal,0.934890235914136
NPL,Total natural resources rents (% of GDP),2016.0,Nepal,1.03122054018578
NPL,Total natural resources rents (% of GDP),2017.0,Nepal,0.703261897013786
NPL,Total natural resources rents (% of GDP),2018.0,Nepal,0.424156459923021
NPL,Total natural resources rents (% of GDP),2019.0,Nepal,0.446189344690663
NPL,Total natural resources rents (% of GDP),2020.0,Nepal,0.522630900968538
NPL,Total natural resources rents (% of GDP),2021.0,Nepal,0.498936909947826
NPL,Total natural resources rents (% of GDP),2022.0,Nepal,0.498936909947826
NPL,Total natural resources rents (% of GDP),2023.0,Nepal,0.498936909947826
NPL,Total natural resources rents (% of GDP),2024.0,Nepal,0.498936909947826
NPL,Trade (% of GDP),1991.0,Nepal,34.6750551287954
NPL,Trade (% of GDP),1992.0,Nepal,41.6954131372025
NPL,Trade (% of GDP),1993.0,Nepal,47.1895811750777
NPL,Trade (% of GDP),1994.0,Nepal,50.432072744791
NPL,Trade (% of GDP),1995.0,Nepal,59.49051839854
NPL,Trade (% of GDP),1996.0,Nepal,58.4577686983002
NPL,Trade (% of GDP),1997.0,Nepal,64.0355348949959
NPL,Trade (% of GDP),1998.0,Nepal,56.7096012897007
NPL,Trade (% of GDP),1999.0,Nepal,52.5669812534353
NPL,Trade (% of GDP),2000.0,Nepal,55.7105890041319
NPL,Trade (% of GDP),2001.0,Nepal,55.7999210803706
NPL,Trade (% of GDP),2002.0,Nepal,46.2307185004451
NPL,Trade (% of GDP),2003.0,Nepal,44.2478836156195
NPL,Trade (% of GDP),2004.0,Nepal,46.1472867206087
NPL,Trade (% of GDP),2005.0,Nepal,44.0629474798613
NPL,Trade (% of GDP),2006.0,Nepal,44.7619877569242
NPL,Trade (% of GDP),2007.0,Nepal,44.5792750200254
NPL,Trade (% of GDP),2008.0,Nepal,46.0362063511913
NPL,Trade (% of GDP),2009.0,Nepal,47.0794477633688
NPL,Trade (% of GDP),2010.0,Nepal,45.9849057742707
NPL,Trade (% of GDP),2011.0,Nepal,36.296758890097
NPL,Trade (% of GDP),2012.0,Nepal,37.921906058758
NPL,Trade (% of GDP),2013.0,Nepal,41.8653757376722
NPL,Trade (% of GDP),2014.0,Nepal,45.9826416115927
NPL,Trade (% of GDP),2015.0,Nepal,46.6657303895158
NPL,Trade (% of GDP),2016.0,Nepal,42.115486124737
NPL,Trade (% of GDP),2017.0,Nepal,44.6424106224996
NPL,Trade (% of GDP),2018.0,Nepal,48.4473869461067
NPL,Trade (% of GDP),2019.0,Nepal,49.2495265874454
NPL,Trade (% of GDP),2020.0,Nepal,40.9188741243442
NPL,Trade (% of GDP),2021.0,Nepal,43.0538047919129
NPL,Trade (% of GDP),2022.0,Nepal,48.9734014799428
NPL,Trade (% of GDP),2023.0,Nepal,41.5701502933145
NPL,Trade (% of GDP),2024.0,Nepal,40.5298226771909
NLD,Economic Complexity,1991.0,Netherlands,1.295
NLD,Economic Complexity,1992.0,Netherlands,1.295
NLD,Economic Complexity,1993.0,Netherlands,1.295
NLD,Economic Complexity,1994.0,Netherlands,1.295
NLD,Economic Complexity,1995.0,Netherlands,1.295
NLD,Economic Complexity,1996.0,Netherlands,1.199
NLD,Economic Complexity,1997.0,Netherlands,1.166
NLD,Economic Complexity,1998.0,Netherlands,1.198
NLD,Economic Complexity,1999.0,Netherlands,1.284
NLD,Economic Complexity,2000.0,Netherlands,1.231
NLD,Economic Complexity,2001.0,Netherlands,1.265
NLD,Economic Complexity,2002.0,Netherlands,1.178
NLD,Economic Complexity,2003.0,Netherlands,1.13
NLD,Economic Complexity,2004.0,Netherlands,1.191
NLD,Economic Complexity,2005.0,Netherlands,1.137
NLD,Economic Complexity,2006.0,Netherlands,1.131
NLD,Economic Complexity,2007.0,Netherlands,1.063
NLD,Economic Complexity,2008.0,Netherlands,1.123
NLD,Economic Complexity,2009.0,Netherlands,1.098
NLD,Economic Complexity,2010.0,Netherlands,1.204
NLD,Economic Complexity,2011.0,Netherlands,1.144
NLD,Economic Complexity,2012.0,Netherlands,1.134
NLD,Economic Complexity,2013.0,Netherlands,1.155
NLD,Economic Complexity,2014.0,Netherlands,1.17
NLD,Economic Complexity,2015.0,Netherlands,1.219
NLD,Economic Complexity,2016.0,Netherlands,1.181
NLD,Economic Complexity,2017.0,Netherlands,1.128
NLD,Economic Complexity,2018.0,Netherlands,1.135
NLD,Economic Complexity,2019.0,Netherlands,1.089
NLD,Economic Complexity,2020.0,Netherlands,1.087
NLD,Economic Complexity,2021.0,Netherlands,1.157
NLD,Economic Complexity,2022.0,Netherlands,1.106
NLD,Economic Complexity,2023.0,Netherlands,1.082
NLD,Economic Complexity,2024.0,Netherlands,1.082
NLD,GDP (current US$),1991.0,Netherlands,327982316124.47
NLD,GDP (current US$),1992.0,Netherlands,363497050125.313
NLD,GDP (current US$),1993.0,Netherlands,354070495965.828
NLD,GDP (current US$),1994.0,Netherlands,379688232231.505
NLD,GDP (current US$),1995.0,Netherlands,452967334614.329
NLD,GDP (current US$),1996.0,Netherlands,451372549019.608
NLD,GDP (current US$),1997.0,Netherlands,417506211881.635
NLD,GDP (current US$),1998.0,Netherlands,438612530548.767
NLD,GDP (current US$),1999.0,Netherlands,447778514140.155
NLD,GDP (current US$),2000.0,Netherlands,417649282153.726
NLD,GDP (current US$),2001.0,Netherlands,432536219668.898
NLD,GDP (current US$),2002.0,Netherlands,475529972122.746
NLD,GDP (current US$),2003.0,Netherlands,582435617081.96
NLD,GDP (current US$),2004.0,Netherlands,661224886143.245
NLD,GDP (current US$),2005.0,Netherlands,688133699635.797
NLD,GDP (current US$),2006.0,Netherlands,737593995289.411
NLD,GDP (current US$),2007.0,Netherlands,853499460872.552
NLD,GDP (current US$),2008.0,Netherlands,957901566041.406
NLD,GDP (current US$),2009.0,Netherlands,878954223140.234
NLD,GDP (current US$),2010.0,Netherlands,852464982433.335
NLD,GDP (current US$),2011.0,Netherlands,913140741332.687
NLD,GDP (current US$),2012.0,Netherlands,845689017065.625
NLD,GDP (current US$),2013.0,Netherlands,883951539006.669
NLD,GDP (current US$),2014.0,Netherlands,901556501756.467
NLD,GDP (current US$),2015.0,Netherlands,775743675302.734
NLD,GDP (current US$),2016.0,Netherlands,797163949289.885
NLD,GDP (current US$),2017.0,Netherlands,848233537845.884
NLD,GDP (current US$),2018.0,Netherlands,929733599796.862
NLD,GDP (current US$),2019.0,Netherlands,928903005576.469
NLD,GDP (current US$),2020.0,Netherlands,932560861701.17
NLD,GDP (current US$),2021.0,Netherlands,1054472123449.6
NLD,GDP (current US$),2022.0,Netherlands,1046540797548.64
NLD,GDP (current US$),2023.0,Netherlands,1154361305398.06
NLD,GDP (current US$),2024.0,Netherlands,1227543925316.41
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1991.0,Netherlands,23034.699
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1992.0,Netherlands,23746.161
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1993.0,Netherlands,24438.533
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1994.0,Netherlands,25539.795
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1995.0,Netherlands,26747.917
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1996.0,Netherlands,28041.152
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1997.0,Netherlands,29595.886
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1998.0,Netherlands,31147.056
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1999.0,Netherlands,32956.106
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2000.0,Netherlands,34897.816
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2001.0,Netherlands,36233.07
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2002.0,Netherlands,36616.016
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2003.0,Netherlands,37174.005
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2004.0,Netherlands,38785.378
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2005.0,Netherlands,40694.418
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2006.0,Netherlands,43357.67
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2007.0,Netherlands,46193.838
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2008.0,Netherlands,47946.176
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2009.0,Netherlands,46244.648
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2010.0,Netherlands,47167.864
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2011.0,Netherlands,48758.716
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2012.0,Netherlands,48961.992
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2013.0,Netherlands,49633.383
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2014.0,Netherlands,51160.415
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2015.0,Netherlands,52507.542
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2016.0,Netherlands,54041.11
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2017.0,Netherlands,56200.904
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2018.0,Netherlands,58992.326
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2019.0,Netherlands,62571.485
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2020.0,Netherlands,62718.576
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2021.0,Netherlands,69551.931
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2022.0,Netherlands,77716.51
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2023.0,Netherlands,79115.736
NLD,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2024.0,Netherlands,81354.404
NLD,Mineral rents (% of GDP),1991.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1992.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1993.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1994.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1995.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1996.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1997.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1998.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),1999.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2000.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2001.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2002.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2003.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2004.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2005.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2006.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2007.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2008.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2009.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2010.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2011.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2012.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2013.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2014.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2015.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2016.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2017.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2018.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2019.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2020.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2021.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2022.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2023.0,Netherlands,0.0
NLD,Mineral rents (% of GDP),2024.0,Netherlands,0.0
NLD,Natural gas rents (% of GDP),1991.0,Netherlands,0.265578115721853
NLD,Natural gas rents (% of GDP),1992.0,Netherlands,0.127838977285178
NLD,Natural gas rents (% of GDP),1993.0,Netherlands,0.299076540262906
NLD,Natural gas rents (% of GDP),1994.0,Netherlands,0.256842367989298
NLD,Natural gas rents (% of GDP),1995.0,Netherlands,0.405396325147202
NLD,Natural gas rents (% of GDP),1996.0,Netherlands,0.443242674406277
NLD,Natural gas rents (% of GDP),1997.0,Netherlands,0.459155377773329
NLD,Natural gas rents (% of GDP),1998.0,Netherlands,0.0544001863523158
NLD,Natural gas rents (% of GDP),1999.0,Netherlands,0.0483883755868226
NLD,Natural gas rents (% of GDP),2000.0,Netherlands,0.343533262762868
NLD,Natural gas rents (% of GDP),2001.0,Netherlands,0.747341370036793
NLD,Natural gas rents (% of GDP),2002.0,Netherlands,0.505350536423084
NLD,Natural gas rents (% of GDP),2003.0,Netherlands,0.430352698895937
NLD,Natural gas rents (% of GDP),2004.0,Netherlands,0.395244249969581
NLD,Natural gas rents (% of GDP),2005.0,Netherlands,0.294878106120457
NLD,Natural gas rents (% of GDP),2006.0,Netherlands,0.607059769493383
NLD,Natural gas rents (% of GDP),2007.0,Netherlands,0.52120335320914
NLD,Natural gas rents (% of GDP),2008.0,Netherlands,0.963753121969128
NLD,Natural gas rents (% of GDP),2009.0,Netherlands,0.686149183988494
NLD,Natural gas rents (% of GDP),2010.0,Netherlands,0.728762153920343
NLD,Natural gas rents (% of GDP),2011.0,Netherlands,0.967144018557186
